emotion,path
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M028.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M029.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M030.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M033.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M034.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M035.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M036.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M037.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M038.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M039.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M040.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M041.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M042.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M043.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M044.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M045.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M046.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M047.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F001.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F005.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F006.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F007.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F008.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F009.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F010.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F011.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F012.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F013.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F014.wav
sadness,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F015.wav
sadness,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F016.wav
sadness,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F017.wav
sadness,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F018.wav
sadness,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F019.wav
sadness,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F020.wav
sadness,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F021.wav
sadness,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F022.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F025.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F026.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F027.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F028.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F029.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F030.wav
sadness,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F031.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F032.wav
sadness,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F034.wav
joy,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F037.wav
sadness,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F038.wav
joy,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F042.wav
sadness,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F044.wav
joy,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F045.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F046.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M000.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M001.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M002.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M005.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M006.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M007.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M008.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M009.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M010.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M011.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M012.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M014.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M015.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M016.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M017.wav
joy,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M019.wav
joy,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M020.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M021.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M022.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M023.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M025.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M026.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M027.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M028.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M029.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M031.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M032.wav
sadness,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M035.wav
sadness,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M037.wav
sadness,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M038.wav
joy,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M040.wav
joy,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M041.wav
joy,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M042.wav
joy,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M045.wav
joy,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M046.wav
joy,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F002.wav
joy,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F003.wav
joy,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F005.wav
joy,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F006.wav
joy,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F007.wav
joy,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F012.wav
sadness,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F015.wav
fear,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F016.wav
joy,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F021.wav
joy,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F022.wav
joy,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F023.wav
joy,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F024.wav
joy,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F025.wav
joy,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F027.wav
joy,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F028.wav
joy,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F029.wav
fear,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M000.wav
fear,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M002.wav
fear,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M003.wav
joy,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M005.wav
fear,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M006.wav
joy,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M007.wav
joy,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M008.wav
sadness,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M009.wav
joy,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M010.wav
joy,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M011.wav
joy,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M012.wav
joy,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M014.wav
joy,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M015.wav
sadness,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M016.wav
joy,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M018.wav
joy,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M019.wav
joy,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M020.wav
joy,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M021.wav
joy,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M022.wav
joy,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M024.wav
joy,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M029.wav
joy,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M031.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_F005.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_F008.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_F009.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_F011.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_F012.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_F013.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_F014.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_F015.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_F016.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_F017.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_F018.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_M001.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_M002.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_M004.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_M005.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_M006.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_M007.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_M008.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_M009.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_M010.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_M011.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_M012.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_M013.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_M014.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_M016.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_M017.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_M018.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F000.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F001.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F002.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F003.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F004.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F005.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F006.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F007.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F008.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F009.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F010.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F011.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F012.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F013.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F014.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F015.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F016.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F017.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F018.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F019.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F020.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F021.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F022.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F023.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F024.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F025.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F026.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F027.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_M000.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_M001.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_M002.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_M003.wav
anger,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_M004.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_M005.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_M006.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_M007.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_M008.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_M009.wav
neutral,../data/clean_audios/iemocap/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_M010.wav
